ligand,receptor,sender_celltype,receiver_celltype,anchor_source_ligand,anchor_source_receptor,structure_map_source,sender_anchor,receiver_anchor,structure_bridge,sender_expr,receiver_expr,local_contact,contact_strength_raw,contact_strength_normalized,contact_coverage,cross_edge_count,prior_confidence,LR_score
JAG1,NOTCH1,Basal-like Structured DCIS Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.9097736029185509,0.46013374214009517,0.24613745147074395,0.04309654638185767,0.13474796491837557,0.0,0.0030135201172829464,0.1739469704930126,0.0,877,1.0,0.013473900219223688
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Mast Cells,recompute,recompute,recompute,0.7941469661104033,0.7728785963662539,0.6198216015396206,1.0,0.0015718900135326876,0.0,0.028911564625850344,1.0,0.0,42,1.0,0.013472575774811224
DLL4,NOTCH3,Basal-like Structured DCIS Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,1.0,0.0053032910137447145,0.2295016807597237,0.0,0.0012259910093992648,0.060944790676685394,0.0,19576,1.0,0.013472495019436778
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),Endothelial Cells,recompute,recompute,recompute,0.6342079770588467,0.8818326005152037,0.6198216015396206,0.008557082379913908,0.19937237225527835,0.0,0.0036036036036036032,0.13351072210008091,0.0,370,1.0,0.013447636645663098
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,T Lymphocytes,recompute,recompute,recompute,0.24513582144484414,0.8647171432637394,0.24613745147074395,0.13275554617509155,0.08474527904749042,0.0,0.012206148282097653,0.21289187893297562,0.0,316,1.0,0.013430880240154026
CSF1,CSF1R,T Lymphocytes,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6329636802303048,0.7744570596502125,0.8693461273411047,0.2016933258290928,0.006818845693506099,0.0,0.0010176390773405698,0.2381691519615903,0.0,737,1.0,0.013427504932383068
CSF1,CSF1R,"CAFs, Invasive Associated",Endothelial Cells,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.1523572567652539,0.010937673779041644,0.0,0.00068,0.07623070674248579,0.0,3125,1.0,0.013411579046886855
TGFB1,TGFBR2,T Lymphocytes,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.7806633527749638,0.628133940116149,0.7917001487310438,1.0,0.0014987600472605432,0.0,0.002577319587628866,0.9599625380472957,0.0,97,1.0,0.013411230735990877
TGFB1,TGFBR2,Pericytes,Plasma Cells,recompute,recompute,recompute,0.8649048900453102,0.7241065161359392,0.7204611100467462,0.25809749975310686,0.004952137174709604,0.0,0.00021150592216582064,0.029151644527597283,0.0,394,1.0,0.013391414544504982
CSF1,CSF1R,"CAFs, DCIS Associated",Plasma Cells,recompute,recompute,recompute,0.7181940594497765,0.46381415478966415,0.8767341187813952,1.0,0.0019498903447556172,0.0,0.0009172441907867916,0.08249545570273047,0.0,2453,1.0,0.013363217157378614
CSF1,CSF1R,Myoepithelial Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.7181940594497765,0.7744570596502125,0.6198216015396206,0.241712611075796,0.006818845693506099,0.0,0.0007454545454545455,0.17446684278359698,0.0,6875,1.0,0.01335834895672694
CSF1,CSF1R,T Lymphocytes,Pericytes,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.2016933258290928,0.007996593535171381,0.0,0.001090014064697609,0.24265269082854357,0.0,3555,1.0,0.013338735982424388
CXCL12,CXCR4,Endothelial Cells,Myoepithelial Cells,recompute,recompute,recompute,0.7487535481622718,0.46000374398572297,0.7204611100467462,0.10272295574815776,0.021502591154489905,0.0,0.0013794495659780624,0.1657211031128427,0.0,2702,1.0,0.01327837395810071
DLL4,NOTCH3,11q13 Invasive Tumor Cells,Myoepithelial Cells,recompute,recompute,recompute,0.6342079770588467,0.4638256179742202,0.6198216015396206,0.06734007498340545,0.04464016629523392,0.0,0.0008070243398540899,0.0730343915723456,0.0,5163,1.0,0.013278289121382302
DLL4,NOTCH3,Luminal-like Amorphous DCIS Cells,Pericytes,recompute,recompute,recompute,0.2490567623945399,0.8818326005152037,0.24613745147074395,0.011649387573427093,0.8672894033034337,0.0,0.0012480798771121353,0.013068521948169267,0.0,1736,1.0,0.01327053067064959
DLL4,NOTCH3,Myoepithelial Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.7160288858520609,0.7746834992804791,0.6198216015396206,0.0069047442087267884,0.2295016807597237,0.0,0.0015999999999999994,0.07953701481911948,0.0,6875,1.0,0.013265061911942915
TGFB1,TGFBR2,Dendritic Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7806633527749638,0.628133940116149,0.7917001487310438,0.7613650405309432,0.0018417017418815348,0.0,0.00518341307814992,0.8927257566096043,0.0,209,1.0,0.013263207534475843
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.8824495942126559,0.9884381288839681,0.0014987600472605432,0.0,0.00018135654697134566,0.06754905055537735,0.0,11947,1.0,0.013259783364755272
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (Mitotic),11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.8824495942126559,0.05212675997941913,0.02792871411289051,0.0,0.00033743767732694274,0.12483646037714254,0.0,12101,1.0,0.013221305200966635
CSF1,CSF1R,Mast Cells,Myoepithelial Cells,recompute,recompute,recompute,0.8552373118926793,0.46381415478966415,0.7204611100467462,0.1878690989799276,0.00992063151970032,0.0,0.007575757575757576,1.0,0.0,66,1.0,0.013215169028055505
JAG1,NOTCH1,Dendritic Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.8630183004227985,0.9232588887953476,0.8693461273411047,0.001657584379221534,0.46352883193182237,0.0,0.004016064257028112,0.09151364149276901,0.0,1245,1.0,0.013213419143140871
CSF1,CSF1R,Dendritic Cells,Endothelial Cells,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.13793660188765483,0.010937673779041644,0.0,0.00028881700554528653,0.032377535958772984,0.0,2164,1.0,0.013191149545006949
CSF1,CSF1R,Mast Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.8552373118926793,0.7744570596502125,0.6198216015396206,0.1878690989799276,0.006818845693506099,0.0,0.0,0.0,0.0,30,1.0,0.01318721025577559
TGFB1,TGFBR2,"CAFs, Invasive Associated",11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.9161861017439125,0.9188457246466148,0.0014987600472605432,0.0,0.0023764258555133075,0.8851365607470311,0.0,526,1.0,0.013181583311502189
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (G1/S),Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.7917001487310438,0.02290427933852047,0.06897244404348622,0.0,0.0013338949733221004,0.08949512507620005,0.0,1187,1.0,0.013162333746790897
CXCL12,CXCR4,Macrophages,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.03388623051970213,0.04976777849846808,0.0,0.00023524491609597993,0.08039388517542345,0.0,1739,1.0,0.013158462482912974
TGFB1,TGFBR2,Endothelial Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.8649048900453102,0.25153574142392743,0.24613745147074395,0.5918084951805068,0.01630369297954023,0.0,0.0023293172690763047,0.4928526932429138,0.0,2075,1.0,0.013148277924838676
JAG1,NOTCH1,Endothelial Cells,Dendritic Cells,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,0.029179138324176478,0.05197941571611153,0.0,0.004106637942641713,0.18781102102223296,0.0,2122,1.0,0.013130256386924215
DLL4,NOTCH3,T Lymphocytes,Endothelial Cells,recompute,recompute,recompute,0.6342079770588467,0.8818326005152037,0.6198216015396206,0.007392968575375538,0.19937237225527835,0.0,0.0022720917225950775,0.08417923832075674,0.0,4768,1.0,0.013123857430380987
CXCL12,CXCR4,Pericytes,"CAFs, DCIS Associated",recompute,recompute,recompute,0.7487535481622718,0.46000374398572297,0.7204611100467462,0.06372880775749876,0.0310998965832685,0.0,0.002280258078978897,0.43031465596435015,0.0,12977,1.0,0.013040701729937307
CXCL12,CXCR4,Macrophages,Endothelial Cells,recompute,recompute,recompute,0.7487535481622718,0.7757991160529997,0.8875000050982297,0.03388623051970213,0.027958038284341596,0.0,0.0023949169110459435,0.3358358275118075,0.0,2790,1.0,0.013025601847709073
DLL4,NOTCH3,Plasma Cells,Pericytes,recompute,recompute,recompute,0.7160288858520609,0.8818326005152037,0.7204611100467462,0.0012306151710811475,0.8672894033034337,0.0,0.00331858407079646,0.03474856822978158,0.0,452,1.0,0.01301276285718114
DLL4,NOTCH3,T Lymphocytes,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6342079770588467,0.6580560501976399,0.7917001487310438,0.007392968575375538,0.1973932010691654,0.0,0.0019444444444444442,0.034801133711019346,0.0,2400,1.0,0.012997739599898295
JAG1,NOTCH1,Dendritic Cells,Endothelial Cells,recompute,recompute,recompute,0.8630183004227985,0.7728785963662539,0.6198216015396206,0.001657584379221534,0.7025747778867708,0.0,0.0034988117243200437,0.0497369264417355,0.0,2164,1.0,0.012994556832980052
JAG1,NOTCH1,Myoepithelial Cells,Dendritic Cells,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,0.027254376065765328,0.05197941571611153,0.0,0.016886930983847283,0.7722988474528503,0.0,1362,1.0,0.012981767846909948
DLL4,NOTCH3,Luminal-like Amorphous DCIS Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.2490567623945399,0.6580560501976399,0.24613745147074395,0.011649387573427093,1.0,0.0,0.0,0.0,0.0,186,1.0,0.01294216918842544
CSF1,CSF1R,Endothelial Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.9530510539284376,0.46381415478966415,0.24613745147074395,0.3300653030175087,0.013082994902830098,0.0,0.0005421686746987952,0.10194670694806955,0.0,2075,1.0,0.012941686670514697
DLL4,NOTCH3,Pericytes,Dendritic Cells,recompute,recompute,recompute,0.9184503888425789,0.7746834992804791,0.6198216015396206,0.11694486957515715,0.009044464882971325,0.0,0.0034832172260924636,0.395592118798981,0.0,1579,1.0,0.012926130917613942
CSF1,CSF1R,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,recompute,recompute,recompute,0.7181940594497765,0.8901135829200775,0.7204611100467462,1.0,0.0010015918709323055,0.0,0.00030501089324618734,0.34904497137376417,0.0,11475,1.0,0.012902251048471793
CXCL12,CXCR4,Macrophages,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.7487535481622718,0.8628183098412396,0.6198216015396206,0.03388623051970213,0.03391524182236365,0.0,0.001224364860728497,0.09354430121155798,0.0,594,1.0,0.012897055472692482
CXCL12,CXCR4,"CAFs, Invasive Associated",Endothelial Cells,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.05480638574296996,0.027958038284341596,0.0,0.004567272727272729,0.640462225959171,0.0,3125,1.0,0.012867381458934004
TGFB1,TGFBR2,Luminal-like Amorphous DCIS Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.4625524716153596,0.628133940116149,0.24613745147074395,0.08160636573734653,0.07630971198036683,0.0,0.0011337868480725624,0.06776029359606502,0.0,147,1.0,0.012826726276409383
TGFB1,TGFBR2,Dendritic Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.7806633527749638,0.628133940116149,0.7917001487310438,0.7613650405309432,0.0014987600472605432,0.0,0.0027100271002710027,1.0,0.0,246,1.0,0.012815457753130456
CSF1,CSF1R,Dendritic Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6329636802303048,0.6556237992935476,0.7917001487310438,0.13793660188765483,0.009718180396522284,0.0,0.0014306909707503179,0.22739459137753412,0.0,2359,1.0,0.012802944632363797
JAG1,NOTCH1,"CAFs, DCIS Associated",Myoepithelial Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.8293805866303694,0.010161058057093355,0.17955576343167495,0.0,0.0013629480060575456,0.04735106883812717,0.0,9905,1.0,0.01279563498941875
DLL4,NOTCH3,"CAFs, DCIS Associated","CAFs, DCIS Associated",recompute,recompute,recompute,0.7160288858520609,0.4638256179742202,1.0,0.018679344959851515,0.06891862663651398,0.0,0.00022122961527116426,0.02080522700400572,0.0,94924,1.0,0.012739840023188537
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),T Lymphocytes,recompute,recompute,recompute,0.6160088550075702,0.9008184599638702,0.7917001487310438,0.0009692519480124524,1.0,0.0,0.0038335158817086536,0.030931493796257495,0.0,83,1.0,0.012731249344543685
CSF1,CSF1R,"CAFs, Invasive Associated",Pericytes,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.1523572567652539,0.007996593535171381,0.0,0.0010330578512396695,0.2299734246588836,0.0,2541,1.0,0.012729459017588407
TGFB1,TGFBR2,Myeloid Cells,T Lymphocytes,recompute,recompute,recompute,0.744134323411945,0.628133940116149,0.6198216015396206,0.013941536844336442,0.10396504391838439,0.0,0.003006872852233677,0.26751178602422254,0.0,388,1.0,0.012701688128704857
CSF1,CSF1R,Pericytes,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.9330656492219304,0.46381415478966415,0.24613745147074395,0.297542793801235,0.013082994902830098,0.0,0.0001964379256155055,0.03693721266234404,0.0,1909,1.0,0.012675014972337579
DLL4,NOTCH3,Endothelial Cells,Myeloid Cells,recompute,recompute,recompute,0.9184503888425789,0.7470475610360806,0.7827641335561659,1.0,0.0007714919761827168,0.0,0.0012690355329949238,0.36812984001069315,0.0,394,1.0,0.012673463623881227
CXCL12,CXCR4,T Lymphocytes,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.7917001487310438,0.025575340320379867,0.04976777849846808,0.0,0.000351150994927819,0.12000426293567502,0.0,1165,1.0,0.012659849036456585
CSF1,CSF1R,"CAFs, Invasive Associated",Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6329636802303048,0.7744570596502125,0.7917001487310438,0.1523572567652539,0.006818845693506099,0.0,0.0005808550185873606,0.13594382357163265,0.0,2152,1.0,0.012615910280418207
TGFB1,TGFBR2,Luminal-like Amorphous DCIS Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.4625524716153596,0.628133940116149,0.24613745147074395,0.08160636573734653,0.06897244404348622,0.0,0.001755358462675536,0.11777240960692847,0.0,902,1.0,0.012612421072764531
CSF1,CSF1R,Dendritic Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6329636802303048,0.7744570596502125,0.8693461273411047,0.13793660188765483,0.006818845693506099,0.0,0.004417670682730923,1.0,0.0,1245,1.0,0.012603562561622879
CXCL12,CXCR4,T Lymphocytes,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6160088550075702,0.8628183098412396,0.8693461273411047,0.025575340320379867,0.03391524182236365,0.0,0.0007401011471567781,0.056545435806986545,0.0,737,1.0,0.012603348569486012
TGFB1,TGFBR2,CXCL14+ Fibroblasts,Dendritic Cells,recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.011170777497016586,0.10646573797703236,0.0,0.0032882375046974824,0.14078342724827944,0.0,887,1.0,0.012601730084663908
DLL4,NOTCH3,Myoepithelial Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.7160288858520609,0.6580560501976399,0.6198216015396206,0.0069047442087267884,0.1973932010691654,0.0,0.0020273154075970976,0.036284335495300954,0.0,1562,1.0,0.01258896710382495
JAG1,NOTCH1,11q13 Invasive Tumor Cells (G1/S),Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.7941469661104033,0.46013374214009517,0.24613745147074395,0.032311095449028576,0.13474796491837557,0.0,0.0,0.0,0.0,19,1.0,0.012554693840317757
TGFB1,TGFBR2,CXCL14+ Fibroblasts,T Lymphocytes,recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.011170777497016586,0.10396504391838439,0.0,0.000708842814105972,0.0630634604556229,0.0,1881,1.0,0.012551908138361009
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.24513582144484414,0.6655462707198134,0.24613745147074395,0.13275554617509155,0.07272217354205764,0.0,0.0009718172983479105,0.027205227277646817,0.0,147,1.0,0.01253373183693369
JAG1,NOTCH1,"CAFs, Invasive Associated",T Lymphocytes,recompute,recompute,recompute,0.7941469661104033,0.8647171432637394,0.7917001487310438,0.00838985805983649,0.08474527904749042,0.0,0.00493788819875776,0.08612350696544618,0.0,2300,1.0,0.012527595770802933
JAG1,NOTCH1,Pericytes,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.03425584686464733,0.043382027682688826,0.0,0.00473664266767715,0.2306163388880953,0.0,377,1.0,0.012527007953577859
CSF1,CSF1R,Dendritic Cells,Pericytes,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.13793660188765483,0.007996593535171381,0.0,0.0008036236119228522,0.17889808779717947,0.0,1711,1.0,0.012520240677179871
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (G1/S),Macrophages,recompute,recompute,recompute,0.6618992459738668,0.8911579433306727,0.6198216015396206,0.02290427933852047,0.04575875759819427,0.0,0.0014005602240896359,0.14023086566732448,0.0,119,1.0,0.012509330666135668
DLL4,NOTCH3,Pericytes,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.9184503888425789,0.8818326005152037,0.9429656149619918,0.11694486957515715,0.004265561924923322,0.0,0.0020791189031242985,0.45159772518265023,0.0,2966,1.0,0.012497295358127498
TGFB1,TGFBR2,Luminal-like Amorphous DCIS Cells,Macrophages,recompute,recompute,recompute,0.4625524716153596,0.8911579433306727,0.24613745147074395,0.08160636573734653,0.04575875759819427,0.0,0.00037537537537537537,0.03758439868110723,0.0,222,1.0,0.012485769264672023
CSF1,CSF1R,11q13 Invasive Tumor Cells (Mitotic),11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6329636802303048,0.6556237992935476,0.8824495942126559,0.03853853776662391,0.026828838353614524,0.0,0.00032022146930005784,0.14904950251693938,0.0,12101,1.0,0.01248447068254184
CXCL12,CXCR4,T Lymphocytes,Macrophages,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.025575340320379867,0.04917092614889038,0.0,0.004544133576391644,0.20506527210630165,0.0,3441,1.0,0.012450558651981424
TGFB1,TGFBR2,T Lymphocytes,Myeloid Cells,recompute,recompute,recompute,0.7806633527749638,0.7821407762924618,0.6198216015396206,1.0,0.0009726234029574384,0.0,0.002077562326869806,0.6820055666711579,0.0,361,1.0,0.012425888106779059
TGFB1,TGFBR2,Endothelial Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.5918084951805068,0.0018417017418815348,0.0,0.003739316239316239,0.6440127129782303,0.0,312,1.0,0.012419812321529578
DLL4,NOTCH3,Basal-like Structured DCIS Cells,Endothelial Cells,recompute,recompute,recompute,0.6342079770588467,0.8818326005152037,0.6198216015396206,0.0053032910137447145,0.19937237225527835,0.0,0.0026595744680851068,0.09853517389035231,0.0,1692,1.0,0.012416979828252517
